NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		25	-0.39323488	-1.3038139	0.13333334	0.4570788	1.0	466	tags=44%, list=31%, signal=63%	
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GOBP_REGULATION_OF_B_CELL_ACTIVATION		31	-0.37763444	-1.3031547	0.11942099	0.4573412	1.0	575	tags=61%, list=38%, signal=97%	
GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION		88	-0.3110882	-1.302411	0.06514658	0.45782965	1.0	636	tags=55%, list=42%, signal=89%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		37	-0.3555298	-1.3020073	0.116167665	0.45740345	1.0	336	tags=35%, list=22%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		22	-0.40865347	-1.3005221	0.14086294	0.4600006	1.0	453	tags=55%, list=30%, signal=77%	
GOBP_TUBE_MORPHOGENESIS	GOBP_TUBE_MORPHOGENESIS		151	-0.2911314	-1.3000602	0.064449064	0.4597716	1.0	339	tags=32%, list=22%, signal=38%	
GOBP_CELL_POPULATION_PROLIFERATION	GOBP_CELL_POPULATION_PROLIFERATION		303	-0.27583897	-1.2993107	0.019191919	0.46028963	1.0	525	tags=41%, list=35%, signal=50%	
GOCC_SARCOLEMMA	GOCC_SARCOLEMMA		24	-0.39726892	-1.2985743	0.13819095	0.46102253	1.0	328	tags=33%, list=22%, signal=42%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		29	-0.38219008	-1.2978933	0.15461347	0.46134776	1.0	455	tags=52%, list=30%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		39	-0.35575765	-1.2969157	0.112922005	0.46250117	1.0	577	tags=49%, list=38%, signal=77%	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		25	-0.3915852	-1.2966597	0.1517067	0.46164858	1.0	644	tags=68%, list=43%, signal=117%	
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION		158	-0.28959164	-1.2953053	0.05241521	0.4639547	1.0	559	tags=42%, list=37%, signal=59%	
GOBP_MOVEMENT_IN_HOST_ENVIRONMENT	GOBP_MOVEMENT_IN_HOST_ENVIRONMENT		25	-0.37981194	-1.2942955	0.14460784	0.4653318	1.0	715	tags=72%, list=47%, signal=134%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		30	-0.3746248	-1.2940824	0.15029585	0.4644243	1.0	534	tags=57%, list=35%, signal=86%	
GOBP_REGULATION_OF_PROTEIN_BINDING	GOBP_REGULATION_OF_PROTEIN_BINDING		27	-0.38728446	-1.293988	0.13703704	0.46309093	1.0	228	tags=30%, list=15%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH		35	-0.35683513	-1.2938294	0.14828432	0.46201268	1.0	359	tags=34%, list=24%, signal=44%	
GOBP_BIOMINERALIZATION	GOBP_BIOMINERALIZATION		35	-0.36039826	-1.2932167	0.12679426	0.46212822	1.0	292	tags=37%, list=19%, signal=45%	
GOCC_FICOLIN_1_RICH_GRANULE	GOCC_FICOLIN_1_RICH_GRANULE		28	-0.37738976	-1.29311	0.13414635	0.46085984	1.0	135	tags=25%, list=9%, signal=27%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		40	-0.3512494	-1.292283	0.14116251	0.4614857	1.0	784	tags=65%, list=52%, signal=132%	
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		184	-0.2846477	-1.2913308	0.05549846	0.46261263	1.0	567	tags=42%, list=38%, signal=59%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		20	-0.40952376	-1.2913283	0.13932292	0.46109727	1.0	508	tags=45%, list=34%, signal=67%	
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS		195	-0.28181207	-1.2904085	0.04392237	0.46212676	1.0	681	tags=53%, list=45%, signal=85%	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		132	-0.29322377	-1.2897425	0.071875	0.46244052	1.0	627	tags=48%, list=42%, signal=76%	
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION		26	-0.38820124	-1.286818	0.15683815	0.46919036	1.0	327	tags=35%, list=22%, signal=43%	
GOBP_BONE_REMODELING	GOBP_BONE_REMODELING		19	-0.4133183	-1.2853912	0.155527	0.47170416	1.0	254	tags=37%, list=17%, signal=44%	
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	GOBP_MUSCLE_STRUCTURE_DEVELOPMENT		93	-0.30403376	-1.2842005	0.09080963	0.47359002	1.0	734	tags=56%, list=49%, signal=102%	
GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION		48	-0.33840087	-1.2836851	0.112009235	0.47349378	1.0	670	tags=63%, list=44%, signal=109%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		129	-0.29260302	-1.2834184	0.07905983	0.47267678	1.0	559	tags=41%, list=37%, signal=60%	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		66	-0.32085392	-1.2833856	0.09911894	0.47124183	1.0	229	tags=24%, list=15%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS		226	-0.27818897	-1.2815969	0.04698672	0.474889	1.0	682	tags=50%, list=45%, signal=78%	
GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION		24	-0.38658476	-1.2781671	0.1500615	0.4829351	1.0	543	tags=58%, list=36%, signal=90%	
GOBP_EAR_MORPHOGENESIS	GOBP_EAR_MORPHOGENESIS		15	-0.43309027	-1.2774588	0.17555267	0.48330575	1.0	654	tags=67%, list=43%, signal=116%	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	GOBP_MUSCLE_ORGAN_DEVELOPMENT		53	-0.32581672	-1.2763845	0.12826334	0.4850477	1.0	817	tags=70%, list=54%, signal=147%	
GOBP_VASCULATURE_DEVELOPMENT	GOBP_VASCULATURE_DEVELOPMENT		138	-0.2872882	-1.27544	0.074579835	0.48638117	1.0	339	tags=31%, list=22%, signal=37%	
GOMF_TRANSITION_METAL_ION_BINDING	GOMF_TRANSITION_METAL_ION_BINDING		95	-0.29856518	-1.2752125	0.104234524	0.48547602	1.0	497	tags=43%, list=33%, signal=60%	
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS		35	-0.35142735	-1.2722628	0.15177478	0.49258345	1.0	611	tags=43%, list=40%, signal=70%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST		28	-0.36958262	-1.2719662	0.13381995	0.49189106	1.0	634	tags=64%, list=42%, signal=109%	
GOBP_HEAD_DEVELOPMENT	GOBP_HEAD_DEVELOPMENT		93	-0.30078802	-1.2714534	0.10010764	0.49184486	1.0	738	tags=58%, list=49%, signal=107%	
GOBP_PROTEIN_PHOSPHORYLATION	GOBP_PROTEIN_PHOSPHORYLATION		185	-0.27959126	-1.2712919	0.06776181	0.49082658	1.0	559	tags=41%, list=37%, signal=56%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE		47	-0.33669335	-1.2708503	0.14252608	0.49060625	1.0	336	tags=34%, list=22%, signal=42%	
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS		22	-0.397591	-1.270429	0.16709183	0.49030825	1.0	673	tags=73%, list=45%, signal=129%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		32	-0.36061907	-1.2704045	0.15895611	0.48887306	1.0	512	tags=47%, list=34%, signal=69%	
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS		60	-0.32023108	-1.2700199	0.13549832	0.48844364	1.0	542	tags=43%, list=36%, signal=65%	
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		17	-0.425909	-1.266614	0.1851369	0.49671578	1.0	535	tags=59%, list=35%, signal=90%	
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_REGULATION_OF_MACROPHAGE_MIGRATION		16	-0.419904	-1.2664725	0.17431192	0.49562237	1.0	559	tags=56%, list=37%, signal=88%	
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE		37	-0.35151666	-1.2642776	0.15274464	0.5003926	1.0	744	tags=70%, list=49%, signal=135%	
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		20	-0.40634632	-1.2629809	0.16352202	0.50289726	1.0	784	tags=80%, list=52%, signal=164%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		22	-0.38387704	-1.262746	0.16223067	0.5020439	1.0	192	tags=27%, list=13%, signal=31%	
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN		30	-0.36565086	-1.2626384	0.17018634	0.5007884	1.0	307	tags=33%, list=20%, signal=41%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		59	-0.31826535	-1.2617985	0.13087249	0.5015945	1.0	665	tags=58%, list=44%, signal=99%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION		113	-0.29400066	-1.2617661	0.1028632	0.5002131	1.0	588	tags=42%, list=39%, signal=64%	
GOCC_CELL_SURFACE	GOCC_CELL_SURFACE		122	-0.28772798	-1.2611959	0.09032944	0.5005007	1.0	538	tags=45%, list=36%, signal=64%	
GOBP_CELL_MATRIX_ADHESION	GOBP_CELL_MATRIX_ADHESION		40	-0.34016377	-1.2607597	0.15078408	0.50023764	1.0	554	tags=55%, list=37%, signal=85%	
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS		20	-0.39998543	-1.2600783	0.17312661	0.5007408	1.0	485	tags=50%, list=32%, signal=73%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		81	-0.3007588	-1.2599299	0.1009667	0.49972624	1.0	281	tags=28%, list=19%, signal=33%	
GOMF_RECEPTOR_REGULATOR_ACTIVITY	GOMF_RECEPTOR_REGULATOR_ACTIVITY		119	-0.28728825	-1.259732	0.10570825	0.49881756	1.0	605	tags=47%, list=40%, signal=72%	
GOBP_ENTRY_INTO_HOST	GOBP_ENTRY_INTO_HOST		25	-0.37981194	-1.2595793	0.17125	0.497818	1.0	715	tags=72%, list=47%, signal=134%	
GOCC_COATED_VESICLE	GOCC_COATED_VESICLE		23	-0.389259	-1.2593951	0.16791044	0.49688402	1.0	457	tags=39%, list=30%, signal=55%	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT		47	-0.33702663	-1.2592824	0.16475973	0.49576628	1.0	680	tags=66%, list=45%, signal=116%	
GOBP_CELLULAR_RESPONSE_TO_LIPID	GOBP_CELLULAR_RESPONSE_TO_LIPID		85	-0.2987776	-1.2591028	0.1332611	0.49478447	1.0	573	tags=52%, list=38%, signal=79%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		26	-0.38004354	-1.2587737	0.18284994	0.49430192	1.0	539	tags=46%, list=36%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_SIGNALING		193	-0.2764623	-1.2586625	0.07905544	0.49318296	1.0	688	tags=51%, list=46%, signal=81%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS		53	-0.31975457	-1.2564232	0.13908046	0.4981809	1.0	263	tags=25%, list=17%, signal=29%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE		24	-0.38117948	-1.2562764	0.17898832	0.4971983	1.0	468	tags=42%, list=31%, signal=59%	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION		17	-0.4233807	-1.2559911	0.19115734	0.4965314	1.0	682	tags=59%, list=45%, signal=106%	
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE		31	-0.36004412	-1.254843	0.14993805	0.4984939	1.0	743	tags=71%, list=49%, signal=137%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		33	-0.3518787	-1.2536967	0.15479116	0.5002861	1.0	516	tags=45%, list=34%, signal=68%	
GOBP_EAR_DEVELOPMENT	GOBP_EAR_DEVELOPMENT		28	-0.36868024	-1.2536433	0.17980295	0.4989969	1.0	401	tags=39%, list=27%, signal=52%	
GOMF_EXTRACELLULAR_MATRIX_BINDING	GOMF_EXTRACELLULAR_MATRIX_BINDING		25	-0.3787647	-1.2522955	0.17726162	0.5014041	1.0	198	tags=36%, list=13%, signal=41%	
GOCC_CYTOPLASMIC_REGION	GOCC_CYTOPLASMIC_REGION		21	-0.39030287	-1.2520195	0.16770187	0.5008088	1.0	529	tags=43%, list=35%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		31	-0.36105797	-1.2515482	0.16407186	0.5007873	1.0	619	tags=45%, list=41%, signal=75%	
GOBP_WOUND_HEALING	GOBP_WOUND_HEALING		82	-0.301233	-1.25132	0.112814896	0.5000488	1.0	530	tags=49%, list=35%, signal=71%	
GOBP_RESPONSE_TO_WOUNDING	GOBP_RESPONSE_TO_WOUNDING		112	-0.28737038	-1.2505479	0.11583422	0.50084466	1.0	554	tags=48%, list=37%, signal=71%	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	GOBP_BLOOD_VESSEL_MORPHOGENESIS		125	-0.28529543	-1.250535	0.100105375	0.49949852	1.0	339	tags=31%, list=22%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		28	-0.36837107	-1.246444	0.18192628	0.50979286	1.0	382	tags=43%, list=25%, signal=56%	
GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION		26	-0.3687569	-1.2459329	0.18650307	0.50982875	1.0	294	tags=35%, list=19%, signal=42%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		46	-0.3236461	-1.2420682	0.16060962	0.5196248	1.0	632	tags=54%, list=42%, signal=91%	
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_SEQUENCE_SPECIFIC_DNA_BINDING		111	-0.28693897	-1.2385622	0.11821086	0.52847314	1.0	672	tags=56%, list=45%, signal=93%	
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		20	-0.397652	-1.238455	0.19072165	0.52732337	1.0	261	tags=30%, list=17%, signal=36%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		84	-0.29411697	-1.2383883	0.1472192	0.5260817	1.0	575	tags=44%, list=38%, signal=67%	
GOMF_PEPTIDASE_ACTIVITY	GOMF_PEPTIDASE_ACTIVITY		58	-0.31275558	-1.2383097	0.17064847	0.5248442	1.0	487	tags=50%, list=32%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		20	-0.39220807	-1.2374566	0.1716129	0.52600616	1.0	413	tags=50%, list=27%, signal=68%	
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS		41	-0.33532286	-1.2368654	0.17990655	0.526322	1.0	297	tags=37%, list=20%, signal=44%	
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	GOCC_PLATELET_ALPHA_GRANULE_LUMEN		23	-0.37938687	-1.2368132	0.1787995	0.52503675	1.0	375	tags=43%, list=25%, signal=57%	
GOMF_HORMONE_ACTIVITY	GOMF_HORMONE_ACTIVITY		43	-0.3306526	-1.2365595	0.17096019	0.52443236	1.0	731	tags=58%, list=48%, signal=109%	
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS		37	-0.3415707	-1.2361408	0.18160096	0.52428806	1.0	707	tags=62%, list=47%, signal=114%	
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY		22	-0.37694094	-1.2357011	0.18915343	0.52417034	1.0	362	tags=41%, list=24%, signal=53%	
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING	GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING		168	-0.2726134	-1.2356805	0.09886715	0.5228145	1.0	567	tags=45%, list=38%, signal=64%	
GOCC_CENTROSOME	GOCC_CENTROSOME		31	-0.34924462	-1.2354012	0.18781094	0.5222046	1.0	749	tags=74%, list=50%, signal=144%	
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY		133	-0.2784997	-1.234577	0.11251315	0.5231879	1.0	654	tags=53%, list=43%, signal=85%	
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING	GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING		16	-0.41886872	-1.234095	0.19375813	0.52325463	1.0	783	tags=75%, list=52%, signal=154%	
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		32	-0.34886295	-1.2339172	0.19143876	0.52240825	1.0	228	tags=28%, list=15%, signal=32%	
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT		124	-0.28086153	-1.2324178	0.13255568	0.5253218	1.0	738	tags=55%, list=49%, signal=98%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT		18	-0.39903858	-1.2323033	0.20282413	0.52432793	1.0	228	tags=39%, list=15%, signal=45%	
GOMF_ACTIN_FILAMENT_BINDING	GOMF_ACTIN_FILAMENT_BINDING		21	-0.3916269	-1.2321221	0.19642857	0.5234624	1.0	508	tags=52%, list=34%, signal=78%	
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT		178	-0.26847467	-1.2314762	0.100409836	0.5239791	1.0	681	tags=51%, list=45%, signal=81%	
GOBP_MYELOID_CELL_HOMEOSTASIS	GOBP_MYELOID_CELL_HOMEOSTASIS		20	-0.3910577	-1.2305145	0.18644068	0.5253008	1.0	85	tags=20%, list=6%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_GROWTH	GOBP_NEGATIVE_REGULATION_OF_GROWTH		37	-0.33714855	-1.2299123	0.17142858	0.52564216	1.0	267	tags=27%, list=18%, signal=32%	
GOBP_NERVOUS_SYSTEM_PROCESS	GOBP_NERVOUS_SYSTEM_PROCESS		115	-0.28113177	-1.2296927	0.12997903	0.52488804	1.0	253	tags=25%, list=17%, signal=28%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		19	-0.3889933	-1.2286372	0.20286086	0.5265583	1.0	519	tags=47%, list=34%, signal=71%	
GOCC_ACTIN_FILAMENT	GOCC_ACTIN_FILAMENT		21	-0.38725385	-1.2270818	0.20489691	0.5297498	1.0	451	tags=43%, list=30%, signal=60%	
GOBP_RENAL_SYSTEM_PROCESS	GOBP_RENAL_SYSTEM_PROCESS		24	-0.37463823	-1.2269262	0.19825436	0.5288347	1.0	223	tags=29%, list=15%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		22	-0.3694527	-1.2262732	0.2086514	0.52937466	1.0	334	tags=36%, list=22%, signal=46%	
GOCC_MICROTUBULE_ORGANIZING_CENTER	GOCC_MICROTUBULE_ORGANIZING_CENTER		36	-0.3391645	-1.2262499	0.18847539	0.52809846	1.0	749	tags=69%, list=50%, signal=135%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		42	-0.32981157	-1.2261642	0.17890996	0.5270166	1.0	589	tags=48%, list=39%, signal=76%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE		47	-0.3185343	-1.22344	0.18941176	0.5335062	1.0	229	tags=23%, list=15%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		36	-0.33842796	-1.2230006	0.19397591	0.5333862	1.0	588	tags=50%, list=39%, signal=80%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		16	-0.4054501	-1.2222235	0.22727273	0.53432035	1.0	366	tags=44%, list=24%, signal=57%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		31	-0.3462589	-1.2210362	0.20449172	0.53650236	1.0	166	tags=23%, list=11%, signal=25%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		17	-0.39708024	-1.2184603	0.21625164	0.54265535	1.0	485	tags=59%, list=32%, signal=86%	
GOBP_CHONDROCYTE_DIFFERENTIATION	GOBP_CHONDROCYTE_DIFFERENTIATION		22	-0.37222826	-1.2180165	0.20650813	0.5425588	1.0	680	tags=68%, list=45%, signal=122%	
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION		204	-0.2650428	-1.2172171	0.11425682	0.5435307	1.0	559	tags=41%, list=37%, signal=57%	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		26	-0.36057866	-1.2164487	0.21032746	0.54419917	1.0	410	tags=42%, list=27%, signal=57%	
GOMF_CYTOKINE_ACTIVITY	GOMF_CYTOKINE_ACTIVITY		46	-0.3208812	-1.2152284	0.19425288	0.5464404	1.0	340	tags=37%, list=23%, signal=46%	
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING		63	-0.30667263	-1.2149726	0.17732884	0.5457511	1.0	432	tags=33%, list=29%, signal=45%	
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		17	-0.40373632	-1.2147361	0.22117962	0.5450729	1.0	99	tags=24%, list=7%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		23	-0.37766704	-1.2146524	0.20522387	0.5439812	1.0	512	tags=48%, list=34%, signal=71%	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		185	-0.26561597	-1.2143272	0.10195675	0.54355687	1.0	588	tags=42%, list=39%, signal=60%	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		16	-0.3991814	-1.213466	0.212987	0.54476386	1.0	531	tags=69%, list=35%, signal=105%	
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		24	-0.37652028	-1.2113271	0.21611254	0.5496103	1.0	578	tags=54%, list=38%, signal=86%	
GOBP_BONE_MINERALIZATION	GOBP_BONE_MINERALIZATION		25	-0.36258924	-1.2109138	0.21158691	0.54953206	1.0	157	tags=28%, list=10%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS		20	-0.38887537	-1.2107947	0.22542594	0.5484986	1.0	656	tags=60%, list=43%, signal=105%	
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	GOBP_IMMUNE_SYSTEM_DEVELOPMENT		133	-0.27406886	-1.2103056	0.14572334	0.5486895	1.0	636	tags=51%, list=42%, signal=81%	
