NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		20	0.29433197	1.1409454	0.26237625	0.5489467	1.0	217	tags=35%, list=14%, signal=40%	
GOBP_PROTEIN_IMPORT	GOBP_PROTEIN_IMPORT		17	0.30735227	1.1398572	0.22689076	0.54726475	1.0	218	tags=35%, list=14%, signal=41%	
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS	GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS		16	0.3038835	1.1309407	0.2544643	0.567044	1.0	153	tags=31%, list=10%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		18	0.28810948	1.1292847	0.2982456	0.56680584	1.0	107	tags=17%, list=7%, signal=18%	
GOCC_SPECIFIC_GRANULE	GOCC_SPECIFIC_GRANULE		31	0.24082164	1.1276544	0.25698325	0.56656986	1.0	155	tags=26%, list=10%, signal=28%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		19	0.29043067	1.1204622	0.28070176	0.5814115	1.0	150	tags=32%, list=10%, signal=35%	
GOCC_TERTIARY_GRANULE	GOCC_TERTIARY_GRANULE		34	0.24448748	1.1161113	0.24561404	0.5888145	1.0	172	tags=29%, list=11%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY		19	0.2926731	1.1092776	0.27142859	0.6030351	1.0	128	tags=26%, list=8%, signal=28%	
GOBP_HORMONE_METABOLIC_PROCESS	GOBP_HORMONE_METABOLIC_PROCESS		37	0.23502196	1.1061449	0.27564102	0.6076377	1.0	98	tags=22%, list=6%, signal=23%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		50	0.22698407	1.1058018	0.28275862	0.6040681	1.0	139	tags=20%, list=9%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		29	0.25102562	1.103288	0.2881356	0.60669273	1.0	199	tags=28%, list=13%, signal=31%	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS		39	0.22871107	1.1017112	0.29268292	0.6066753	1.0	142	tags=23%, list=9%, signal=25%	
GOCC_CELL_LEADING_EDGE	GOCC_CELL_LEADING_EDGE		37	0.23057291	1.1007565	0.30718955	0.6046346	1.0	160	tags=19%, list=11%, signal=21%	
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING		27	0.25565258	1.0979923	0.29268292	0.6081028	1.0	324	tags=33%, list=21%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION		146	0.1734055	1.0926527	0.22	0.61812955	1.0	281	tags=27%, list=19%, signal=30%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION		31	0.24298827	1.0894369	0.2947977	0.62291974	1.0	254	tags=32%, list=17%, signal=38%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		32	0.24134457	1.083458	0.31791908	0.6357578	1.0	174	tags=25%, list=12%, signal=28%	
GOCC_SPECIFIC_GRANULE_LUMEN	GOCC_SPECIFIC_GRANULE_LUMEN		18	0.27491248	1.0804651	0.3108108	0.6401139	1.0	140	tags=28%, list=9%, signal=30%	
GOMF_OXIDOREDUCTASE_ACTIVITY	GOMF_OXIDOREDUCTASE_ACTIVITY		79	0.19308275	1.0777473	0.3298969	0.6430281	1.0	166	tags=20%, list=11%, signal=22%	
GOBP_NEUTROPHIL_MIGRATION	GOBP_NEUTROPHIL_MIGRATION		33	0.236525	1.0764515	0.30769232	0.64181954	1.0	174	tags=24%, list=12%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		21	0.27500483	1.0760361	0.3317757	0.6384338	1.0	142	tags=19%, list=9%, signal=21%	
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION		24	0.25201803	1.0698849	0.33673468	0.65190685	1.0	209	tags=25%, list=14%, signal=29%	
GOBP_ORGANELLE_MEMBRANE_FUSION	GOBP_ORGANELLE_MEMBRANE_FUSION		16	0.29183406	1.066212	0.35744682	0.657482	1.0	1073	tags=100%, list=71%, signal=342%	
GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		60	0.20400657	1.063042	0.30578512	0.66203195	1.0	263	tags=32%, list=17%, signal=37%	
GOBP_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_CATION_TRANSMEMBRANE_TRANSPORT		82	0.19309051	1.0613642	0.3375	0.6622496	1.0	263	tags=27%, list=17%, signal=31%	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE		21	0.26300645	1.0611684	0.35323384	0.6583564	1.0	145	tags=24%, list=10%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		73	0.19753921	1.0584298	0.32692307	0.6616761	1.0	150	tags=19%, list=10%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		32	0.2317249	1.0560092	0.32022473	0.66428715	1.0	77	tags=13%, list=5%, signal=13%	
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION		18	0.27230972	1.0503598	0.33953488	0.67632437	1.0	180	tags=28%, list=12%, signal=31%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		36	0.22736356	1.0481403	0.36627907	0.6786307	1.0	209	tags=22%, list=14%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT		24	0.25082722	1.0453774	0.3919598	0.6823816	1.0	202	tags=29%, list=13%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		30	0.22867164	1.0350815	0.35664335	0.7090117	1.0	155	tags=20%, list=10%, signal=22%	
GOBP_CELL_CYCLE_PHASE_TRANSITION	GOBP_CELL_CYCLE_PHASE_TRANSITION		42	0.21304545	1.0344406	0.38311687	0.70627636	1.0	324	tags=33%, list=21%, signal=41%	
GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE		54	0.1998779	1.0337527	0.4074074	0.70368963	1.0	400	tags=37%, list=26%, signal=49%	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MACROMOLECULE_CATABOLIC_PROCESS		126	0.17111368	1.0322348	0.3043478	0.7035373	1.0	396	tags=45%, list=26%, signal=56%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		24	0.2386772	1.0308832	0.38636363	0.70303506	1.0	314	tags=38%, list=21%, signal=47%	
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION		26	0.24477465	1.0304223	0.40860215	0.69997734	1.0	97	tags=15%, list=6%, signal=16%	
GOBP_NEGATIVE_REGULATION_OF_BINDING	GOBP_NEGATIVE_REGULATION_OF_BINDING		24	0.2514079	1.0287379	0.39361703	0.70067906	1.0	209	tags=25%, list=14%, signal=29%	
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING		34	0.2248099	1.0273186	0.42682928	0.7004316	1.0	116	tags=21%, list=8%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		16	0.28375348	1.0225978	0.3846154	0.7093312	1.0	146	tags=25%, list=10%, signal=27%	
GOMF_CARBOXYLIC_ACID_BINDING	GOMF_CARBOXYLIC_ACID_BINDING		23	0.25223294	1.01894	0.39344263	0.71538484	1.0	185	tags=35%, list=12%, signal=39%	
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS		35	0.21913458	1.012048	0.42528737	0.7311017	1.0	175	tags=26%, list=12%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		15	0.27791512	1.0028293	0.424	0.75320685	1.0	174	tags=27%, list=12%, signal=30%	
GOBP_NUCLEAR_TRANSPORT	GOBP_NUCLEAR_TRANSPORT		23	0.23910193	0.9976578	0.46919432	0.76414	1.0	138	tags=22%, list=9%, signal=24%	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		16	0.27149707	0.9957654	0.45	0.7652928	1.0	23	tags=13%, list=2%, signal=13%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		21	0.24848269	0.99573654	0.41284403	0.76081306	1.0	175	tags=29%, list=12%, signal=32%	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE		37	0.20959711	0.99411404	0.42857143	0.76125556	1.0	155	tags=19%, list=10%, signal=21%	
GOMF_ELECTRON_TRANSFER_ACTIVITY	GOMF_ELECTRON_TRANSFER_ACTIVITY		18	0.25289991	0.9937438	0.43801653	0.7579258	1.0	351	tags=56%, list=23%, signal=72%	
GOMF_CATION_CHANNEL_ACTIVITY	GOMF_CATION_CHANNEL_ACTIVITY		23	0.24566682	0.9915241	0.4864865	0.7598975	1.0	280	tags=30%, list=19%, signal=37%	
GOBP_OSTEOCLAST_DIFFERENTIATION	GOBP_OSTEOCLAST_DIFFERENTIATION		19	0.24787565	0.9865626	0.43192488	0.7702467	1.0	174	tags=26%, list=12%, signal=29%	
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS		40	0.20291433	0.9833682	0.49253732	0.77516824	1.0	47	tags=13%, list=3%, signal=13%	
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE		85	0.17162679	0.9803315	0.5068493	0.77942675	1.0	366	tags=41%, list=24%, signal=51%	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		40	0.20369694	0.9803022	0.48447204	0.77502877	1.0	174	tags=23%, list=12%, signal=25%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		18	0.26274556	0.97703487	0.4488889	0.77987117	1.0	109	tags=17%, list=7%, signal=18%	
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		21	0.2364063	0.9709235	0.4600939	0.7930406	1.0	177	tags=24%, list=12%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS		29	0.2252768	0.967434	0.5	0.7988529	1.0	209	tags=21%, list=14%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION		21	0.24696995	0.96555835	0.49115044	0.80003774	1.0	140	tags=24%, list=9%, signal=26%	
GOMF_KINASE_BINDING	GOMF_KINASE_BINDING		70	0.1730247	0.96109456	0.5392157	0.80875474	1.0	209	tags=20%, list=14%, signal=22%	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS		22	0.24579215	0.9609705	0.52040815	0.80454844	1.0	175	tags=32%, list=12%, signal=35%	
GOMF_GTPASE_ACTIVITY	GOMF_GTPASE_ACTIVITY		32	0.21334854	0.9586991	0.5294118	0.80661196	1.0	337	tags=34%, list=22%, signal=43%	
GOCC_TRANSPORTER_COMPLEX	GOCC_TRANSPORTER_COMPLEX		23	0.23649268	0.958321	0.5222222	0.8032023	1.0	280	tags=35%, list=19%, signal=42%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		22	0.23503199	0.95486534	0.53092784	0.80878985	1.0	341	tags=41%, list=23%, signal=52%	
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING		46	0.19356215	0.9508847	0.5714286	0.8164472	1.0	202	tags=17%, list=13%, signal=19%	
GOCC_TRANSFERASE_COMPLEX	GOCC_TRANSFERASE_COMPLEX		22	0.23243812	0.9499358	0.54260087	0.81478626	1.0	370	tags=36%, list=25%, signal=47%	
GOBP_ACUTE_INFLAMMATORY_RESPONSE	GOBP_ACUTE_INFLAMMATORY_RESPONSE		25	0.22916414	0.94902337	0.5159575	0.8131855	1.0	150	tags=24%, list=10%, signal=26%	
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		15	0.26117247	0.94458336	0.5139442	0.82176363	1.0	107	tags=20%, list=7%, signal=21%	
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		37	0.19722404	0.9404337	0.53103447	0.8293681	1.0	328	tags=35%, list=22%, signal=44%	
GOCC_PROTEIN_DNA_COMPLEX	GOCC_PROTEIN_DNA_COMPLEX		21	0.23997512	0.9386311	0.5527426	0.8301694	1.0	182	tags=24%, list=12%, signal=27%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		16	0.25021282	0.9365401	0.5070422	0.83146363	1.0	219	tags=25%, list=15%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		15	0.26489168	0.93610483	0.5349794	0.8283725	1.0	251	tags=40%, list=17%, signal=47%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		15	0.2571787	0.93180144	0.5590551	0.8360303	1.0	108	tags=20%, list=7%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		20	0.23735583	0.9317353	0.56557375	0.83185506	1.0	150	tags=25%, list=10%, signal=27%	
GOMF_TUBULIN_BINDING	GOMF_TUBULIN_BINDING		31	0.20486814	0.92321485	0.54891306	0.8508841	1.0	1206	tags=100%, list=80%, signal=487%	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY		21	0.22516721	0.9219085	0.59911895	0.8500536	1.0	23	tags=10%, list=2%, signal=10%	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		16	0.25209105	0.92112774	0.53023255	0.847996	1.0	393	tags=50%, list=26%, signal=67%	
GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION		45	0.18740545	0.92030334	0.6413793	0.84596527	1.0	182	tags=20%, list=12%, signal=22%	
GOBP_ALCOHOL_METABOLIC_PROCESS	GOBP_ALCOHOL_METABOLIC_PROCESS		32	0.19923769	0.9141829	0.6545454	0.8586263	1.0	120	tags=19%, list=8%, signal=20%	
GOBP_REGULATION_OF_DNA_BINDING	GOBP_REGULATION_OF_DNA_BINDING		19	0.24102905	0.9139805	0.5648148	0.8548773	1.0	202	tags=32%, list=13%, signal=36%	
GOBP_REGULATION_OF_HORMONE_LEVELS	GOBP_REGULATION_OF_HORMONE_LEVELS		87	0.16134901	0.9128142	0.6969697	0.8537969	1.0	98	tags=13%, list=6%, signal=13%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		20	0.23302193	0.9107354	0.60096157	0.85484505	1.0	219	tags=25%, list=15%, signal=29%	
GOMF_GATED_CHANNEL_ACTIVITY	GOMF_GATED_CHANNEL_ACTIVITY		21	0.22589317	0.91030484	0.5867347	0.8518727	1.0	112	tags=14%, list=7%, signal=15%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		20	0.23520754	0.9065928	0.60913706	0.85734147	1.0	216	tags=25%, list=14%, signal=29%	
GOBP_CIRCADIAN_RHYTHM	GOBP_CIRCADIAN_RHYTHM		25	0.21181983	0.9043723	0.63829786	0.8589957	1.0	244	tags=28%, list=16%, signal=33%	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		38	0.19672608	0.90115833	0.6447368	0.8627996	1.0	171	tags=21%, list=11%, signal=23%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN		19	0.2360447	0.9007846	0.61009175	0.85958433	1.0	351	tags=53%, list=23%, signal=68%	
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX	GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX		52	0.1756502	0.89982826	0.7089552	0.85785025	1.0	229	tags=23%, list=15%, signal=26%	
GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY		23	0.21938391	0.89755577	0.625	0.8595552	1.0	108	tags=17%, list=7%, signal=18%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		25	0.21762684	0.8930658	0.60199004	0.86637676	1.0	199	tags=20%, list=13%, signal=23%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		15	0.24807987	0.8921159	0.6099585	0.86465335	1.0	24	tags=13%, list=2%, signal=13%	
GOMF_ENZYME_INHIBITOR_ACTIVITY	GOMF_ENZYME_INHIBITOR_ACTIVITY		74	0.16010334	0.8906279	0.7752809	0.86416376	1.0	141	tags=15%, list=9%, signal=16%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		17	0.24329145	0.88933235	0.6391304	0.8631906	1.0	254	tags=41%, list=17%, signal=49%	
GOBP_RNA_PROCESSING	GOBP_RNA_PROCESSING		37	0.19017056	0.88600576	0.63276833	0.86706024	1.0	253	tags=24%, list=17%, signal=29%	
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION		42	0.17908421	0.88549155	0.73015875	0.8643644	1.0	328	tags=33%, list=22%, signal=41%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		28	0.20626016	0.883438	0.655	0.8652949	1.0	435	tags=61%, list=29%, signal=84%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION		75	0.16334902	0.8738852	0.78651685	0.8838209	1.0	109	tags=12%, list=7%, signal=12%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		17	0.23472703	0.8737289	0.6375	0.88009334	1.0	199	tags=29%, list=13%, signal=33%	
GOBP_MEMBRANE_INVAGINATION	GOBP_MEMBRANE_INVAGINATION		19	0.22004542	0.86712354	0.67281103	0.89172494	1.0	107	tags=21%, list=7%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		88	0.1532568	0.86485153	0.74358976	0.8928043	1.0	155	tags=16%, list=10%, signal=17%	
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS		24	0.21348318	0.86467236	0.6923077	0.8891796	1.0	175	tags=25%, list=12%, signal=28%	
GOBP_GRANULOCYTE_MIGRATION	GOBP_GRANULOCYTE_MIGRATION		40	0.1766887	0.86221194	0.70108694	0.89100754	1.0	174	tags=20%, list=12%, signal=22%	
GOMF_CHROMATIN_BINDING	GOMF_CHROMATIN_BINDING		43	0.17619878	0.8579014	0.7254902	0.89688617	1.0	94	tags=14%, list=6%, signal=14%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION		31	0.1918213	0.8574482	0.68711656	0.8940271	1.0	121	tags=16%, list=8%, signal=17%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		15	0.23578736	0.85632205	0.68560606	0.8926313	1.0	209	tags=33%, list=14%, signal=38%	
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT		59	0.16116475	0.85537314	0.7982456	0.8908987	1.0	108	tags=15%, list=7%, signal=16%	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY		16	0.23601061	0.84897727	0.66972476	0.9011298	1.0	297	tags=31%, list=20%, signal=38%	
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_GLYCOPROTEIN_METABOLIC_PROCESS		21	0.21071774	0.8476402	0.71495324	0.900039	1.0	119	tags=19%, list=8%, signal=20%	
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		55	0.16517948	0.84040654	0.8145161	0.9113338	1.0	155	tags=16%, list=10%, signal=18%	
GOBP_RESPONSE_TO_HEAT	GOBP_RESPONSE_TO_HEAT		21	0.2142774	0.83981603	0.6952381	0.90834653	1.0	209	tags=24%, list=14%, signal=27%	
GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS		17	0.22830653	0.83871067	0.7069768	0.9067311	1.0	166	tags=24%, list=11%, signal=26%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		39	0.18002893	0.8336523	0.74863386	0.91341114	1.0	174	tags=21%, list=12%, signal=23%	
GOBP_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_REGULATION_OF_CELL_CYCLE_ARREST		16	0.22653207	0.829778	0.7065637	0.91721797	1.0	209	tags=25%, list=14%, signal=29%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		16	0.22773857	0.8209391	0.7312775	0.9309692	1.0	935	tags=94%, list=62%, signal=244%	
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		22	0.20775041	0.82047415	0.7375566	0.9278999	1.0	280	tags=36%, list=19%, signal=44%	
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY	GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY		26	0.17952068	0.80633503	0.84375	0.95118564	1.0	194	tags=19%, list=13%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		15	0.22207364	0.8054103	0.75630254	0.94897777	1.0	1177	tags=100%, list=78%, signal=449%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		19	0.21634254	0.8037468	0.79385966	0.94798815	1.0	50	tags=11%, list=3%, signal=11%	
GOMF_MODIFIED_AMINO_ACID_BINDING	GOMF_MODIFIED_AMINO_ACID_BINDING		17	0.21014062	0.80167603	0.75103736	0.9476754	1.0	175	tags=24%, list=12%, signal=26%	
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		36	0.16790575	0.8001542	0.82802546	0.94617033	1.0	35	tags=8%, list=2%, signal=8%	
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN		16	0.21114147	0.785679	0.7962963	0.9667028	1.0	50	tags=13%, list=3%, signal=13%	
GOBP_MAINTENANCE_OF_LOCATION	GOBP_MAINTENANCE_OF_LOCATION		37	0.16771236	0.78439814	0.8518519	0.9648459	1.0	106	tags=14%, list=7%, signal=14%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		17	0.22220793	0.78350437	0.82222223	0.9623911	1.0	284	tags=29%, list=19%, signal=36%	
GOBP_CARBOHYDRATE_TRANSPORT	GOBP_CARBOHYDRATE_TRANSPORT		15	0.21714246	0.783104	0.7905138	0.95913845	1.0	260	tags=33%, list=17%, signal=40%	
